lot,title,author,volumes,date_published,format_section,buyer,price
1859,"Tooke's (John Horne) Diversions on Purley",Tooke,,"2nd 7 1786[?]",Octavo et Infra (Ninth Day),Priestley[?],[?]
1860,"Torcy (Mr. de) Memoires, 3 tom.",Torcy,,,Octavo et Infra (Ninth Day),Earle[?],[?]
1861,"Torrigio (Fr. Mar.) Sacre Grotte Vaticane",Torrigio,,1635,Octavo et Infra (Ninth Day),Payne[?],[?]
1862,"Tour Tenebreuse et les Jours Lumineux, Contes Anglois",,Paris 1705,Octavo et Infra (Ninth Day),Inglehook[?],[?]
,,,,,,,[page total] 5.6.6
1863,"Townsend's Journey through Spain in 1786, 2 v. 3 v.",Townsend,,1792,Octavo et Infra (Ninth Day),Powell[?],4.6
1864,"Trublet (Petit du) Discours sur l'Origine de la Poesie",Trublet,,1713,Octavo et Infra (Ninth Day),[?],[?]
1865,"Truschel and Greiton's Catechisme de Treves",,,,Octavo et Infra (Ninth Day),Blenkley[?],[?]
1866,"Trimmer's Oeconomical, 3 vol.",,1724[?],Octavo et Infra (Ninth Day),[?],[?]
1867,"——— Marriage, Courtship, Self[?] ed.",,1734 &c.,Octavo et Infra (Ninth Day),Priestley[?],[?]
1868,"——— (Political) 3 vol.",,,,Octavo et Infra (Ninth Day),Ogden[?],[?]
1869,"——— (Political) 8 vol.",,,,Octavo et Infra (Ninth Day),[?],[?]
1870,"——— (French) 4 vol.",,,,Octavo et Infra (Ninth Day),Long[?],[?]
1871,"Tracts, French and divers Sujets de Litterature et de Morale",,1764,Octavo et Infra (Ninth Day),[?],[?]
1872,"——— Italian",,,,Octavo et Infra (Ninth Day),[?],[?]
1873,"——— Ballam, 2 vol.",,,,Octavo et Infra (Ninth Day),Blance[?],6.0[?]
1874,"Tryphiodorus' Destruction of Troy, translated by Merrick",Tryphiodorus,,Oxford,Octavo et Infra (Ninth Day),Pearce[?],2[?]
1875,"Tucker's (Dean) Treatise concerning Civil Government",Tucker,,1781,Octavo et Infra (Ninth Day),[?],[?]
1876,"Tull's Husbandry, Husbandry, portrait",Tull,,1762[?],Octavo et Infra (Ninth Day),Priestley[?],4[?]
1877,"Turgot (Vicomte de) Vie, par Mr. de Insisson[?]",Turgot,,1790,Octavo et Infra (Ninth Day),[?],[?]
1878,"Turkish Spy, 8 vol.",,,,Octavo et Infra (Ninth Day),[?],[?]
1879,"Political Conferences between several Great Men of the last and present Century",,,,Octavo et Infra (Ninth Day),[?],[?]
1880,"Conversations, Political and Familiar",,1769,Octavo et Infra (Ninth Day),Priestley,2[?]
1881,"Udalii Hebrew Grammar",Udalius,,,Octavo et Infra (Ninth Day),Bentley[?],[?]
1882,"Universal History, Ancient and Modern, 65 vol. wants several vols.",,1747 &c.,Octavo et Infra (Ninth Day),[?],1.4[?]
1883,"Vaillant, Premier et Second Voyage en Afrique, 3 tom.",Vaillant,,1790 &c.,Octavo et Infra (Ninth Day),Charles,8[?]
1884,"Vaines (Dom) Dictionnaire de Diplomatique",,,,Octavo et Infra (Ninth Day),[?],2[?]
1885,"——— 2 tom. avec planches, russie Diplomique[?]",,1879[?],Octavo et Infra (Ninth Day),Whitdale[?],2[?]
1886,"Valerius Maximus, translated by Speed",Valerius Maximus,,,Octavo et Infra (Ninth Day),Shelton[?],[?]
1887,"Vanbrugh's (Sir John) Plays, 3 vol.",Vanbrugh,,1730[?],Octavo et Infra (Ninth Day),Lance[?],[?]
1888,"Varietes Serieuses et Amusantes, 4 tom. en 2 in 12",,1768[?],Octavo et Infra (Ninth Day),[?],[?]
1889,"——— Litteraires, a tom.",,,,Octavo et Infra (Ninth Day),Lamert[?],6[?]
1890,"Varillas Histoire de Francois Premier, 4 tom.",Varillas,,1645[?],Octavo et Infra (Ninth Day),Lamert[?],[?]
1891,"Vecchiette's Dialogues, 2",,,,Octavo et Infra (Ninth Day),Priestley[?],[?]
1892,"Vasari's Histoire des Peintres, Sculpteurs et Architectes",Vasari,,1803[?],Octavo et Infra (Ninth Day),Barnett[?],[?]
1893,"——— Pagnoul",,,,Octavo et Infra (Ninth Day),[?],[?]
1893,"Velleius Paterculus, Multitiore &c Lat. et Fr.",Velleius Paterculus,,1713,Octavo et Infra (Ninth Day),[?],[?]
1894,"Ventroul's Italian and English Grammar",Ventroul,,,Octavo et Infra (Ninth Day),Boone,6[?]
1895,"——— French Grammar",,1726[?],Octavo et Infra (Ninth Day),Priestley[?],6[?]
1896,"Veprie (Nic.) de la Generation de l'Homme, planches",,1708[?],Octavo et Infra (Ninth Day),Birckley[?],3[?]
1897,"Venezia, Descrizione di tutte Pubbliche Pitture della",,1733,Octavo et Infra (Ninth Day),Brandt[?],[?]
1900,"Vergilii (Rob.) de Rerum Inventoribus, Lib. VIII.",Vergil,,etc. 1671,Octavo et Infra (Ninth Day),Pearce[?],[?]
1901,"Verona Illustrata, 4 vol. 4o.",,,,Octavo et Infra (Ninth Day),[?],7[?]
1902,"Vertot Origine de la Grandeur de la Cour de Rome",Vertot,,1735[?],Octavo et Infra (Ninth Day),Lance[?],6[?]
1903,"——— Histoire des Revolutions Romains, 3 tom.",,,1774[?],Octavo et Infra (Ninth Day),Authell[?],5.6
,,,,,,,[page total] 2.40.2.6
1904,"Visconte di Museva [?] Pio Clementino Vin de Leon X, et d'Alles. VI Farnesi[?]",,,,Octavo et Infra (Ninth Day),Long[?],[?]
1905,"Vita Principi di Savoia Morti, 2 vol.",,Ven. 1543[?],Octavo et Infra (Ninth Day),[?],1[?]
1906,"Vitae Poetarum, Libri tres",,1694[?],Octavo et Infra (Ninth Day),Priestley,2[?]
1907,"Vida's Art of Poetry, by Pitt",Vida,,,,Priestley[?],[?]
1908,"——— Opera",,1534[?],Octavo et Infra (Ninth Day),[?],[?]
1909,"Vinci's (Leonardo da) Treatise on Painting",Leonardo da Vinci,,,Octavo et Infra (Ninth Day),Longman[?],5[?]
1910,"Virgilian, cum figuris, 4 vol.",,Sundry,Octavo et Infra (Ninth Day),[?],[?]
1911,"——— ex emendatione Cunninghami",,,,Octavo et Infra (Ninth Day),[?],[?]
1912,"——— translated by Dryden, 3 vol.",Virgil,,,Octavo et Infra (Ninth Day),Heber[?],[?]
1913,"——— by Dryden, 4 vol.",,,,Octavo et Infra (Ninth Day),[?],[?]
1914,"——— Latin and English, by Pitt and Warton, 4 vol.",,,,Octavo et Infra (Ninth Day),Pearce[?],[?]
1915,"——— plates",,,,Octavo et Infra (Ninth Day),[?],[?]
1916,"——— Latin, par Mr. Despreé",,1770,Octavo et Infra (Ninth Day),[?],[?]
1916a,"Vit. Cujus (Fr Felicien) de la Origine e de Gr. Invention &c",,,,Octavo et Infra (Ninth Day),Shropick[?],6[?]
1917,"Voiture (Mr.) Lettres et autres Oeuvres",Voiture,,Finet. 1643,Octavo et Infra (Ninth Day),Forshook[?],3[?]
1918,"Voltaire, Melanges",,,,Octavo et Infra (Ninth Day),[?],2.6
1919,"——— Lettres Inedites, a Frederic le Grand",Voltaire,,1805,Octavo et Infra (Ninth Day),Field[?],[?]
1920,"——— Candide on l'Optimisme",,,,Octavo et Infra (Ninth Day),[?],[?]
1921,"——— Abregé de l'Histoire Universelle, 2 tom.",,,,Octavo et Infra (Ninth Day),Sheldon[?],1[?]
1922,"——— Histoire de la Guerre de mil septant quaranta un, 2 tom. — et Melanges Litteraires, &c. &c. in 15 v.",,,,Octavo et Infra (Ninth Day),Pearce[?],1[?]
1923,"Parelle d'Orleans",,1705,Octavo et Infra (Ninth Day),Smith[?],0[?]
1924,"——— Oeuvres, 32 tom. bound, tom. 34 to 51 wanting",,1802,Octavo et Infra (Ninth Day),[?],[?]
1925,"——— 1797, 1 tom. 32 to 70, boards, Basle",,1798,Octavo et Infra (Ninth Day),Maffan[?],3[?]
1926,"——— [?]",,,,Octavo et Infra (Ninth Day),[?],[?]
1927,"——— Essay upon the Civil Wars of France, and Letters on the English Nation, in 1 vol.",,1727 41,Octavo et Infra (Ninth Day),Boone,6[?]
1928,"——— Candide, or All for the Best",,1769,Octavo et Infra (Ninth Day),Bonn[?],[?]
1929,"——— Philosophy of History",,1769,Octavo et Infra (Ninth Day),[?],[?]
1930,"——— Henriade, a Poem",,,,Octavo et Infra (Ninth Day),Pearce[?],6[?]
1931,"——— Ingenu; or the Sincere Huron",,1768,Octavo et Infra (Ninth Day),[?],[?]
1932,"Voyageurs Francois, 32 tom. (tom. 3, 4, 5, 6, 7, 8, wanting)",,1765[?],Octavo et Infra (Ninth Day),[?],[?]
1933,"Voyage d'un Francois en Italie, fait dans les Annees 1765-66, 8 tom.",,,,Octavo et Infra (Ninth Day),Miller Wetter[?],2.6
1934,"Walker's on the Revival of the Drama in Italy",,1805,Octavo et Infra (Ninth Day),Forshook,1[?]
1935,"Wallace's Dissertation on the Numbers of Mankind in Ancient and Modern Times",Wallace,,Edinr. 1753,Octavo et Infra (Ninth Day),Ogden[?],[?]
1936,"Waller's (Edm.) Poems, &c. Fentonly &c.",Waller,,1711,Octavo et Infra (Ninth Day),Charles,10[?]
1937,"Walpole's (Horace) Anecdotes of Painting in England, 5 vol.",Walpole,5,1782,Octavo et Infra (Ninth Day),Knowles[?],[?]
1938,"——— Catalogue of Royal and Noble Authors of England, 2 vol.",,1759,Octavo et Infra (Ninth Day),[?],[?]
1939,"Walter's Translated Specimens of Welch Poetry, into English Verse",,,,Octavo et Infra (Ninth Day),Boeam[?],4.6
1940,"——— (John) Poems",,"Oxford, 1782[?]",Octavo et Infra (Ninth Day),Horton[?],[?]
1940a,"——— (6 copies)",,ib. 1760,Octavo et Infra (Ninth Day),Fowle[?],2[?]
,,,,,,,[page total] 50.1
1941,"Walton and Cotton's Complete Angler, with plates, by Hawkins[?]",Walton and Cotton,,,Octavo et Infra (Ninth Day),Lang,1.11.6
1942,"Warburton's Divine Legation of Moses, 3 vol.",,1765[?],Octavo et Infra (Ninth Day),Powell[?],1[?]
1943,"——— ———, 2 vol.",,,,Octavo et Infra (Ninth Day),[?],[?]
1944,"——— a Brief Examination of",,,,Octavo et Infra (Ninth Day),[?],[?]
1945,"Ward's (John) Lectures on Oratory, 2 vol.",Ward,,,Octavo et Infra (Ninth Day),Priestley[?],[?]
1946,"Warton's (Thos.) Poems",Warton,,,Octavo et Infra (Ninth Day),[?],2[?]
1947,"——— Observations on Spencer's Faerie Queene",,,,Octavo et Infra (Ninth Day),[?],[?]
1948,"———",,,,Octavo et Infra (Ninth Day),[?],[?]
1949,"——— Essay on the Writings and Genius of Pope, 2 vol.",,,,Octavo et Infra (Ninth Day),Charles,0.6
1950,"——— Poetical Works, by Mant, 2 vol. portrait",,1802,Octavo et Infra (Ninth Day),Charles,15[?]
1951,"Watts' (Jas.) Logick",Watts,,,Octavo et Infra (Ninth Day),[?],[?]
1952,"——— on the Improvement of the Mind",,,,Octavo et Infra (Ninth Day),Holden[?],[?]
1953,"——— Philosophical Essays",,,,Octavo et Infra (Ninth Day),Priestley[?],[?]
1954,"Werner's Chemical Essays, 2 vol. coté 1 wanting",,,,Octavo et Infra (Ninth Day),Priestley,3[?]
1955,"Webb's Inquiry into the Beauties of Painting",,,,Octavo et Infra (Ninth Day),[?],[?]
1957,"West on the Resurrection of Jesus Christ, MS notes",,,,Octavo et Infra (Ninth Day),Ogden,3[?]
1958,"——— (Mrs.) Ferm and Forces, 2 vol.",,,,Octavo et Infra (Ninth Day),[?],[?]
1959,"——— Giddy's Story, 2 vol.",,,,Octavo et Infra (Ninth Day),[?],[?]
1960,"Whateley's Observations on Modern Gardening",,1772[?],Octavo et Infra (Ninth Day),Priestley,2[?]
1961,"Whitaker's Theory of the Earth, plates",Whitaker,,1753[?],Octavo et Infra (Ninth Day),[?],[?]
1962,"———",,,,Octavo et Infra (Ninth Day),[?],[?]
1963,"Whitaker's Vindication of Mary Queen of Scots, 3 v.",Whitaker,3,,Octavo et Infra (Ninth Day),Pullen[?],[?]
1964,"Whitehead's Poems, portrait",Whitehead,,,Octavo et Infra (Ninth Day),Charles,5[?]
1965,"Whitcherly's (W. Wits) Dramatick Works",Wycherley,,,Octavo et Infra (Ninth Day),Charles[?],4[?]
1966,"Wilkins' (John) Mathematical Works",Wilkins,,,Octavo et Infra (Ninth Day),[?],[?]
1967,"Wilkins (Edw.) Poems, Lyric and Pastoral, 2 v.",Wilkins,2,,Octavo et Infra (Ninth Day),[?],[?]
1968,"Willis se Fermentatione et de Febribus",,,,Octavo et Infra (Ninth Day),Authell[?],[?]
1969,"Winckelman's History and Antiquities, 2 vol. fol.",Winckelmann,2,1773[?],Octavo et Infra (Ninth Day),Shrub[?],5[?]
1970,"Winkelman's Reflections on the Painting and Sculpture of the Greeks, by Fusseli",Winckelmann,,Fol. 2,Octavo et Infra (Ninth Day),[?],[?]
1971,"Winstanley's Lives of the most Famous English Poets",Winstanley,,,Octavo et Infra (Ninth Day),Birrell[?],10[?]
1972,"Wits (John de) Political Maxims of the State of Holland",,,,Octavo et Infra (Ninth Day),Sheldon[?],1[?]
1973,"Wollaston's Religion of Nature Delineated, last edn",Wollaston,,,Octavo et Infra (Ninth Day),Haden[?],6[?]
1974,"Wood's (John) Description of Bath, 2 vol. in 1, fol.",Wood,,1765,Octavo et Infra (Ninth Day),Shrub[?],6[?]
1975,"Woolston on the Miracles, with the Defences, and a Discourse",,,,Octavo et Infra (Ninth Day),Goshen[?],2[?]
1975a,"——— Compl. Copy of the Speeches by the Judges as a running acct of his trial, judgment pass'd Geo. II 1729",,1728[?],Octavo et Infra (Ninth Day),Priestley[?],10[?]
1976,"World (The) by Adam Fitzsadams, 4 vol.",,1779,Octavo et Infra (Ninth Day),Batford[?],4[?]
1977,"Wordsworth's Lyrical Poems, 2 vol. (1st edn)",Wordsworth,2,,Octavo et Infra (Ninth Day),Batford[?],15[?]
1978,"Wotton's (Sir H.) Reliquiae, or a Collection of Lives, Letters, and Poems",Wotton,,1654,Octavo et Infra (Ninth Day),Rodd,3[?]
1979,"——— lore and Poems",,1685,Octavo et Infra (Ninth Day),Lawrie[?],3[?]
1980,"Wynter on Bathing in Hot Baths, at Bath — Wynter on Chronical Diseases",,1728[?],Octavo et Infra (Ninth Day),[?],[?]
,,,,,,,[page total] 61.19.6
1981,"Xenophon's Expedition of Cyrus into Persia, by Spilmont[?]",Xenophon,,,Octavo et Infra (Ninth Day),Marte[?],2.6
1982,"——— 2 vol.",,1742[?],Octavo et Infra (Ninth Day),[?],[?]
1983,"——— Life of Socrates, by Cooper",,,1770[?],Octavo et Infra (Ninth Day),Horton,1[?]
1984,"——— Memorirs of Socrates, 2 vol.",,,,Octavo et Infra (Ninth Day),Robinson[?],1[?]
1985,"Young's (Arth.) Tour in Ireland, 2 vol.",Young,2,,Octavo et Infra (Ninth Day),Charles,4[?]
1986,"——— Tours through the South of England, 4 vol.",,,,Octavo et Infra (Ninth Day),Charles,5[?]
1987,"——— Tour through the Southern Counties",,,,Octavo et Infra (Ninth Day),Shooke[?],[?]
1988,"——— England and Wales Rural Oeconomy",,1798,Octavo et Infra (Ninth Day),Hillman[?],2[?]
1989,"——— Farmer's Letters",,No.--- 1782[?],Octavo et Infra (Ninth Day),Marten[?],5[?]
1990,"——— Annals of Agriculture, Vols. [?] and Nos. 140 to 169 (wanting 10 Nos.)",,,,Octavo et Infra (Ninth Day),[?],[?]
1991,"——— (Edw.) Love of Fame or the Universal Passion, 10 Nos.",,,,Octavo et Infra (Ninth Day),[?],[?]
1992,"——— Works, 3 vol.",,,,Octavo et Infra (Ninth Day),[?],[?]
1993,"Zenio (Arith.) Published Arithmetic Crit. [?]",,,,Octavo et Infra (Ninth Day),[?],5.0[?]
1994,"Zeno (Apost.) Lettere, 2 tom.",,,,Octavo et Infra (Ninth Day),Priestley,2[?]
1995,"Zeno Opere Drammatiche, 10 tom.",Zeno,,Firien. 1744,Octavo et Infra (Ninth Day),Priestley,6[?]
,,,,,QUARTO,,
1996,"Turpin (Archevesque) Chronique et Histoire; contenant les Prouesses et faicts d'Armes advenus en son tems de Charlemaigne et de son Nepveu Roland, black letter",Turpin,,,Quarto (Ninth Day),Forshook,8.8[?]
1997,"Tutti i Trionfi, Carri, Mascherate, O Canti Carnascialeschi",,1559,Quarto (Ninth Day),Forshook,[?]
1998,"——— Curios. portrait",,Clasion 1750,Quarto (Ninth Day),Shay[?],[?]
1999,"Twiss' Travels through Portugal and Spain in 1772, 73",,,,Quarto (Ninth Day),[?],[?]
2000,"——— plates",,1775,Quarto (Ninth Day),Charles,1.2
2000,"Tyand (Pontus de) Discours Philosophiques",,,,Quarto (Ninth Day),Charles[?],[?]
2001,"Usserii Chronologia Sacra",Ussher,,Oxon,Quarto (Ninth Day),Smith[?],5[?]
2002,"Mabill. Praefationes Ecclesiastici Antiquitates, Dall.",,,1689[?],Quarto (Ninth Day),Pycroft[?],[?]
2003,"——— de Scriptores et Saeris Vernaclis",,1639,Quarto (Ninth Day),Vinnett[?],[?]
2004,"Vaillant (J.Foy) Seleucidarum Imperium, sive Historia Regum Syriaci ad fidem Numismatum accommodata",Vaillant,,1681,Quarto (Ninth Day),Denner[?],1[?]
2005,"Vaillant Numismata Imperatorum Romanorum Praestantiora, a Julio Cesare ad Posthumum et Tyrannos",,1692[?],Quarto (Ninth Day),Gutterell,3[?]
2006,"Valli (Pietro delle) Viaggi, 2 tom.",,Roma 1650 1658,Quarto (Ninth Day),[?],[?]
2007,"Vasari Vite di Pittori, Scultori et Architi, 3 tom. portrait, Bologna",Vasari,3,"1648, 3.11",Quarto (Ninth Day),Priestley,3.11
2008,"——— e Architteti, 3 tom. in 4,",,in 4.,Quarto (Ninth Day),Mills[?],6.6
2009,"——— (Giorg.) Ragionamenti sopra la Inventione, da lui dipinte in Firenze nel Palazzo di Loro Altezze Serenissime — Firent. 1588",,1588,Quarto (Ninth Day),Gutterell,1[?]
,,,,,,,[page total] 290.7.6
2010,"Veterum Historicorum, Italien et Francais 2 tom.",,1705[?],Quarto (Ninth Day),Marte[?],2.6
2011,"Venuti (Rod.) Descrizione Topographica delle Antichita &c. Moderna di Roma, 4 tom.",Venuti,4,,Quarto (Ninth Day),Heber,1.16[?]
2012,"Verm de le Cresne, de Sonder et Mage, Voyages en diverse Parties de l'Europe, de l'Afrique et de l'Amerique, 2 tom., division et cetera",,1778,Quarto (Ninth Day),Heber,9[?]
2013,"Evregin's (R.) Restitution of Decayed Intelligence",,,,Quarto (Ninth Day),Hayard[?],1.4[?]
2014,"Everinson's description concerning Brittaine, Scotfice",,1604-07,Quarto (Ninth Day),Holden[?],[?]
2015,"Vernou's Description of the Works of Italia",,1729[?],Quarto (Ninth Day),[?],[?]
2016,"Vignole Fabritia ou Antichita Historia, Grassi Elementa",,1589[?],Quarto (Ninth Day),Heber[?],[?]
2017,"Villani, Vita di Giosefar Ilbert Fermaini",Villani,,Firenz. 1728,Quarto (Ninth Day),Alvers[?],[?]
2018,"Villon (R.) System of Astronomy, 2 vol. plates",,1789[?],Quarto (Ninth Day),[?],[?]
2019,"Vincent's (W.) Voyage of Nearchus, pages, &c.",Vincent,,1797,Quarto (Ninth Day),[?],[?]
2020,"Virgil's Aeneid, translated by Pitt, 2 vol in 1",Virgil,2,1740[?],Quarto (Ninth Day),Lawrie[?],[?]
2021,"Vitrivius (Lact.) dell Architetture",,Venet. 1584[?],Quarto (Ninth Day),[?],[?]
2022,"Vossii Commentarii Rhetorices",,Leg. Bat. 1643[?],Quarto (Ninth Day),Priestley,11.6[?]
2022a,"——— Poetarum Institutiones",,Cat. Bat. 1647,Quarto (Ninth Day),[?],[?]
2022b,"——— Ars Historica",,Leg. Bat. 1653,Quarto (Ninth Day),[?],[?]
2022c,"——— de Philosophis et Philosophorum Sectis, H. Com.",,Hag. 1658,Quarto (Ninth Day),[?],[?]
2022d,"——— Vella Scoriata et Glossariula, &c.",,E.v.s. 1644[?],Quarto (Ninth Day),[?],[?]
2022e,"——— Chasmus Artibis Popaluribus &c.",,Amst. 1650,Quarto (Ninth Day),[?],[?]
2022f,"——— Historica Latina",,Leg. Bat. 1653,Quarto (Ninth Day),[?],[?]
2022g,"——— ——— Graeci",,ib. 1651,Quarto (Ninth Day),[?],[?]
2022h,"——— Veterum Poetarum Temporboe",,1663[?],Quarto (Ninth Day),Lamert[?],5.6[?]
2023,"Walker's (J.C.) Historical Memoir on Italian Tragedy",Walker,,,Quarto (Ninth Day),Longett[?],3.6
2024,"Walker's Works, portrait, &c.",Walker,,,Quarto (Ninth Day),Bindley[?],6[?]
2025,"Walker's Welsh and English Dictionary, No. 1 to 12",Walker,,,Quarto (Ninth Day),Bentley[?],[?]
2026,"Whiton's (Thos.) History of English Poetry, 3 vols.",Warton,3,,Quarto (Ninth Day),Charles[?],4[?]
2027,"Whistall's (William) most pleasant and delightful Historie of Curan, a Prince of Danske and Lady Eyne Princesse Argentine, Daughter and Heyre to Adelbright, sonne to Kinge of Northumberland. Shewing his true Love unto her, his successive Suite, that the fair[?] Damsella to be unknowne for her Sake. His second Love to the same Lady unknowne, taking her for a Farre Countrie Damoxeli, a Poem",Whistle[?],,,Quarto (Ninth Day),Kirrin[?],10.12.6[?]
2033,"Weever's (John) Antient Funeral Monuments, portrait and plates",Weever,,,Quarto (Ninth Day),Christle[?],1.6
2035,"Whiston's (W.) Chronology of the Old Testament",,1800[?],Quarto (Ninth Day),Heber,2[?]
2037,"Wilkins' Bishops of Ossorie[?]",,1768[?],Quarto (Ninth Day),Pearce[?],1[?]
2038,"Wilson's Account of the Pelew Islands, by Keate, plts",Wilson,,,Quarto (Ninth Day),Blount[?],1.2
2039,"Windham's (W.) Plan of Discipline for the Norfolk Militia, India",Windham,,,Quarto (Ninth Day),[?],[?]
2040,"Wollaston's (W.) Religion of Nature delineated",Wollaston,,1726[?],Quarto (Ninth Day),Tuthill[?],6[?]
2041,"———",,,,Quarto (Ninth Day),[?],[?]
2042,"Wood's (Rob.) Essay on the Original Genius and Writings of Homer, plates",Wood,,1775,Quarto (Ninth Day),Tuthill,13[?]
2043,"Wotton's (W.) Short View of Hickes' Treasury of the Ancient Northern Languages, 4to",Wotton,,1737,Quarto (Ninth Day),Priestley,13.6
,,,,,,,[page total] 17.16.6[?]
2044,"Wright's Optics, of [?] New Hypothesis of the Universe, plates",Wright,2,1742[?],Quarto (Ninth Day continued p.62),Davis[?],5[?]
2045,"Observations, Guide, on travelling through France, Italy in 1720, 21 and 22, 3 vol.",,1730[?],Quarto (Ninth Day continued p.62),Holden,3[?]
2046,"Xenophon's History of the Affairs of Greece, by Smith",,1770[?],Quarto (Ninth Day continued p.62),Hathurst[?],2[?]
2047,"Young's [Edw.?] Travels in France in 1787, 8 voll in 2[?]",Young,,,Quarto (Ninth Day continued p.62),Mason[?],6[?]
2048,"——— (Edw.) Night Thoughts (1st ed.)",Young,,1745[?],Quarto (Ninth Day continued p.62),Boone,5[?]
2049,"Zanoli, a (See.) Life of the Philip Sidney, portrait, russia, arms, marble boards",,,,Quarto (Ninth Day continued p.62),Darnell[?],1.16[?]
2050,"[?] Marie",,,,Quarto (Ninth Day continued p.62),Ogden[?],4[?]
2051,"——— Vaillant 3",,,,Quarto (Ninth Day continued p.62),Holden[?],3[?]
